"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.c"
"492","SPT_0320",151.557989226267,0.0396411774321685,0.0925222495804461,0.428450211834736,0.668323374530398,NA,170.571973669299,125.206452287532,171.131163573748,149.878865440649,149.132162477991,143.427317908383
"493","SPT_0321",153.408230933336,-6.82115594855571e-05,0.0881109403586944,-0.000774155391009015,0.99938231342755,NA,160.042839492181,134.08634252069,167.464067211454,237.225489008709,97.2601059639072,124.370541403073
"494","SPT_0322",70.518882725784,-0.114726596075774,0.0906427450549159,-1.26570081263831,0.205620217287204,NA,62.4728627842287,58.6072755388448,69.6748308835975,75.435720354234,81.698489009682,75.2241177841169
"495","SPT_0323",1645.88888060608,0.0270371325293189,0.073922460759638,0.365749898630016,0.714551708310352,NA,1625.69831694689,1740.45848569903,1629.4131503129,1526.58076190542,1598.95614204663,1754.22642672561
"496","SPT_0324",836.183544323982,-0.131733183981374,0.0809648581786396,-1.62704149608612,0.103728284952642,NA,761.60737214481,719.271108885822,875.213665134312,877.436536751879,944.071428556326,839.501154470745
"497","SPT_0325",319.306613611066,-0.144585677568534,0.0859852927373276,-1.68151637292464,0.092662658921332,NA,313.768198478092,289.48442160096,283.588785350783,353.356795343517,343.652374405805,331.989106487236
"498","SPT_RS01650",333.332607259121,-0.095837131164455,0.090820192202157,-1.05524034733521,0.29131541555718,NA,327.807044047582,275.276597227907,343.484692601595,413.903886680468,290.483516478869,349.039906518302
"499","SPT_0326",2416.36926100119,0.00141976478879068,0.0775245219716629,0.0183137509614008,0.985388557625812,NA,2104.42295086649,2565.40028835943,2587.74766632589,2404.0172986573,2347.21055726229,2489.41680453571
"500","SPT_0328",3898.72444812723,-0.147357180095484,0.0701934483336243,-2.09930105435348,0.035790370551447,NA,3846.64368604015,3629.2111382918,3494.74283326676,3871.04354449358,4272.96065534766,4277.74483132345
"501","SPT_0329",2304.09149558924,0.115272531254542,0.074669902775497,1.5437616358109,0.122646088455435,NA,2427.31639896475,2546.7525188698,2285.82339916364,2303.76719660759,1984.10616166371,2276.78329826594
"502","SPT_0330",1358.46649381312,-0.0156680889606359,0.0745367303445347,-0.210206282033201,0.833506676747509,NA,1329.47867543066,1372.83103004627,1343.37963405392,1282.40724602198,1488.72802195421,1333.97435537167
"503","SPT_0332",1114.4385939338,0.0361833156802793,0.0793398046262054,0.456055013630928,0.648350418587841,NA,1132.23289517934,1129.52203765774,1135.57750685723,1154.36503647334,1180.08928569541,954.844801739724
"504","SPT_0334",1541.17955192357,-0.127138494212833,0.0834725216026795,-1.5231179287718,0.12772920410205,NA,1586.38954935232,1252.06452287532,1501.06477763259,1829.31621859017,1602.84654628519,1475.39569680581
"505","SPT_0335",3274.56794910414,-0.0611596253331649,0.0677148232633236,-0.903194048005304,0.366422916242561,NA,3082.22854478144,3259.80770459241,3234.37899154384,3193.1146365733,3454.67896383798,3423.19885329588
"506","SPT_0336",4246.31420114995,-0.0442416940445757,0.0701706629842916,-0.630487046338434,0.528375975290034,NA,4095.13125262011,4448.82500681231,3958.01934036998,4210.50428608764,4206.8237832922,4558.58153771748
"507","SPT_0337",2641.56101706377,-0.0459298541027439,0.0694237079569748,-0.661587452678396,0.508235651036426,NA,2543.13687491304,2495.24915551748,2735.65388627177,2689.87897578913,2790.71664045771,2594.73056943347
"508","SPT_0338",2828.03626096303,-0.0752109747343772,0.0691890718510517,-1.08703546271424,0.277021137521186,NA,2904.6371483274,2716.35842232312,2595.08185905048,2978.71837872442,2860.74391675172,2912.67784060101
"509","SPT_0339",267.9018987218,-0.237974366942489,0.0891102458406502,-2.67056122107488,0.00757245612237941,NA,261.824469870981,221.997255828957,213.913954467185,307.698333023849,315.122743323059,286.854635816766
"510","SPT_0342",172.169543684021,0.167674608049203,0.0918300060673845,1.82592395699249,0.0678617169890807,NA,200.755491643701,165.165958336744,204.1350308344,161.789768654475,151.725765303695,149.445247331112
"511","SPT_0343",10.6869908382425,0.0579238133883036,0.0542461853048069,1.06779514656804,0.285612927857608,NA,18.2504992403365,10.65586827979,9.77892363278561,9.92575267818868,6.48400706426048,9.02689413409403
"512","SPT_0344",54.7642115037267,-0.0978758327531156,0.0876828498187736,-1.11624830802613,0.264315861516367,NA,46.3281903793156,54.1673304222656,47.6722527098299,68.4876934795019,55.7624607526401,56.1673412788073
"513","SPT_0345",31.5096588176199,0.0224577648149822,0.0766794080626603,0.292878693020561,0.769614875593061,NA,42.8184789869432,26.6396706994749,28.1144054442586,33.7475591058415,24.6392268441898,33.0986118250114
"514","SPT_0346",13.1865595217764,0.0222159297820588,0.0591669145095273,0.375478930517519,0.707304313146424,NA,15.4427301264385,16.8717914430008,9.77892363278561,12.9034784816453,9.07760988996467,15.0448235568234
"515","SPT_RS01755",10.2873413672586,0.0036036963684608,0.0496025836502824,0.0726513843284509,0.942083535940883,NA,9.12524962016823,11.5438573031058,11.0012890868838,19.8515053563774,5.18720565140838,5.01494118560779
"516","SPT_0347",40.2546987620912,-0.0339416598778601,0.0831875862761394,-0.408013519771947,0.683263749204677,NA,41.4145944299943,40.8474950725282,33.0038672606514,46.6510375874868,41.4976452112671,38.1135530106192
"517","SPT_0348",45.4314850254321,-0.0448686086663131,0.0842214464004657,-0.532745643585444,0.594209665585328,NA,37.2029407591474,42.6234731191598,50.1169836180263,42.6807365162113,42.7944466241192,57.1703295159289
"518","SPT_0349",8.4665837046112,0.0142772014776242,0.0448635763395926,0.318235919703629,0.750305987947568,NA,9.82719189864271,15.9838024196849,1.2223654540982,5.95545160691321,7.78080847711258,10.0298823712156
"519","SPT_0350",20.6422140314141,0.0747657085931721,0.0689092411684354,1.08498812823119,0.277926913347085,NA,21.0582683542344,23.0877146062116,28.1144054442586,18.8589300885585,11.6712127156689,21.0627529795527
"520","SPT_0351",9.39245749342846,0.00597249963724351,0.0516598073847325,0.115612115871122,0.907959960224298,NA,9.12524962016823,12.4318463264216,7.33419272458921,7.94060214255094,6.48400706426048,13.0388470825803
"521","SPT_0352",31.1850659210478,0.00998513651351346,0.0770821745053273,0.129538853536408,0.896931283249973,NA,28.0776911389792,36.407549955949,30.559136352455,22.829231159834,31.1232339084503,38.1135530106192
"522","SPT_0353",0.264988550298385,0.0073655569136988,0.00948274180257846,0.776732833925313,0.437316411031507,NA,0.701942278474479,0.88798902331583,0,0,0,0
"523","SPT_0354",7.13812443528435,0.0064134619278808,0.0446512693045424,0.143634481791279,0.885789110445303,NA,11.2310764555917,7.10391218652664,3.6670963622946,10.9183279460075,3.89040423855629,6.01792942272935
"524","SPT_0355",0.635880832168345,0.00860637257215243,0.0151141901616416,0.569423335296824,0.569068884401525,NA,0.701942278474479,0.88798902331583,1.2223654540982,0,0,1.00298823712156
"525","SPT_0356",0.714686728666256,-0.0122334195194079,0.0149201276431198,-0.819927269526356,0.412257570066697,NA,0.701942278474479,0,0,0.992575267818868,2.59360282570419,0
"526","SPT_0357",4.67300236752615,-0.0240888830795944,0.0386536406918794,-0.623198297713136,0.533154220225533,NA,3.5097113923724,5.32793413989498,2.4447309081964,4.96287633909434,7.78080847711258,4.01195294848624
"527","SPT_0358",1.89987755690679,0.0100488886537661,0.0217429170677449,0.462168375221068,0.643960580059526,NA,0,7.10391218652664,0,0.992575267818868,1.2968014128521,2.00597647424312
"528","SPT_0359",1.25262983559109,-0.00296401870566074,0.0207273283850713,-0.143000518474709,0.886289771718236,NA,1.40388455694896,0.88798902331583,1.2223654540982,0.992575267818868,0,3.00896471136468
"529","SPT_0360",9.42798630315924,-0.0480998535204883,0.0513268274014159,-0.93712890423384,0.34869225502731,NA,7.72136506321927,9.76787925647413,4.88946181639281,12.9034784816453,14.2648155413731,7.02091765985091
"530","SPT_0361",88.1639970667548,0.0548535201052484,0.0896690653451962,0.611732930348727,0.540714470722484,NA,89.8486116447334,87.0229242849513,101.456332690151,108.190704192257,84.2920918353862,58.1733177530504
"531","SPT_0362",315.413342527426,-0.00368877266446089,0.0890511721952052,-0.0414230669123018,0.96695862383996,NA,365.009984806729,302.804256950698,273.809861717997,318.616660969857,320.309948974468,311.929341744805
"532","SPT_0363",122.412520033443,0.0345177020749351,0.0925786634991645,0.372847271393658,0.709262118011853,NA,134.070975188626,132.310364474059,108.79052541474,108.190704192257,116.712127156689,134.400423774289
"533","SPT_0364",123.32689248099,-0.0794697357531395,0.0925770752871037,-0.858417005578161,0.390662240674963,NA,105.993284049646,130.534386427427,112.457621777035,134.990236423366,142.648155413731,113.337670794736
"534","SPT_RS01850",2.58187921597532,-0.0217677608646311,0.029776302824327,-0.731043104748621,0.464752824606905,NA,1.40388455694896,1.77597804663166,2.4447309081964,3.97030107127547,3.89040423855629,2.00597647424312
"535","SPT_0366",12.4764620610993,0.0287999464634093,0.0578422705267416,0.497904840199773,0.618551115610711,NA,16.144672404913,12.4318463264216,12.223654540982,8.93317741036981,9.07760988996467,16.0478117939449
"536","SPT_0367",23.196002485417,0.0119390523303257,0.0658935298203088,0.181187020377925,0.856220782226094,NA,23.8660374681323,28.4156487461065,19.5578472655712,19.8515053563774,10.3744113028168,37.1105647734977
"537","SPT_0368",13.2741768241931,0.0105588312496097,0.0580381172558832,0.18192925182354,0.855638247929133,NA,10.5291341771172,15.9838024196849,14.6683854491784,15.8812042851019,15.5616169542252,7.02091765985091
"538","SPT_0369",16.0017259740567,0.0326982631299106,0.0575908061464058,0.567768804048096,0.570191965130725,NA,17.548556961862,7.99190120984247,28.1144054442586,10.9183279460075,10.3744113028168,21.0627529795527
"539","SPT_0370",10.5575589127664,-0.0886800976608508,0.050860345348967,-1.74359999037348,0.081228864997072,NA,11.2310764555917,4.43994511657915,3.6670963622946,9.92575267818868,22.0456240184856,12.0358588454587
"540","SPT_0371",16.6873155172709,-0.00622284078915681,0.0645959814125607,-0.0963347975071833,0.923254675181966,NA,17.548556961862,16.8717914430008,14.6683854491784,20.8440806241962,18.1552197799293,12.0358588454587
"541","SPT_0372",5.67271962089728,-0.00118553036091508,0.0416504405187455,-0.0284638132550245,0.977292229166725,NA,4.91359594932136,7.10391218652664,4.88946181639281,8.93317741036981,5.18720565140838,3.00896471136468
"542","SPT_0373",18.3944465539745,-0.03342358030603,0.0621194241797041,-0.538053607988051,0.590540039251946,NA,22.4621529111833,7.10391218652664,20.7802127196694,24.8143816954717,18.1552197799293,17.0508000310665
"543","SPT_0374",11.0301095247088,0.0461193704187816,0.0481993640258202,0.956846036268768,0.338644972072906,NA,5.61553822779584,17.7597804663166,17.1131163573748,1.98515053563774,11.6712127156689,12.0358588454587
"544","SPT_0375",15.4137290468353,-0.0633628492472666,0.0634240000648506,-0.999035841045638,0.317777329280944,NA,12.6349610125406,15.0958133963691,11.0012890868838,20.8440806241962,16.8584183670772,16.0478117939449
"545","SPT_0376",25.6829481372632,-0.110020534537404,0.0713554994500877,-1.54186482310816,0.123106445676405,NA,24.5679797466068,25.7516816761591,9.77892363278561,29.777258034566,31.1232339084503,33.0986118250114
"546","SPT_0377",755.545887175429,0.0441298764190279,0.0820409890397039,0.537900346346034,0.590645849308997,NA,696.326740246684,803.630066100826,815.3177578835,772.223558363079,776.784046298406,668.99315416008
"547","SPT_0379",663.601288810887,-0.046498242114837,0.0798133244487611,-0.582587461880355,0.560171047879698,NA,696.326740246684,603.832535854764,647.853690672047,690.832386401932,649.6975078389,693.064871850997
"548","SPT_RS01920",882.815881996133,-0.00426155025076254,0.0762633030655021,-0.0558794345309476,0.955437854093917,NA,901.995827839706,897.756902572304,840.987432419563,845.674128181675,938.884222904917,871.596778058635
"549","SPT_0382",612.003351497411,-0.0270819629738731,0.0804986466381638,-0.336427556299235,0.736548472355974,NA,601.564532652629,626.03226143766,584.29068705894,568.745628460211,635.432692297527,655.954307077499
"550","SPT_0383",48.3014625038129,0.00969054671452391,0.0857889857594857,0.112957935435814,0.910063904361767,NA,48.4340172147391,45.2874401891073,52.5617145262227,47.6436128553057,55.7624607526401,40.1195294848624
"551","SPT_0384",1408.66001805767,-0.0351046099427235,0.0738148296530972,-0.475576657261182,0.634376008621628,NA,1311.22817619033,1417.23048121206,1436.27940856539,1407.47172976715,1364.2350863204,1515.51522629068
"552","SPT_0385",550.414006608012,-0.101130255152169,0.0901726753070515,-1.12151774146442,0.262067543975104,NA,407.126521515198,550.553194455814,601.403803416315,570.730778995849,647.103905013196,525.565836251697
"553","SPT_0386",4092.18874007034,0.0868166320858582,0.0661449269471251,1.31252139949081,0.18934427052801,NA,4166.02742274603,4430.17723732267,4113.25975304045,3919.67973261671,4043.42680527284,3880.56148942331
"554","SPT_0387",2821.43401852422,-0.082695967360371,0.0802501148560164,-1.03047786920608,0.302785735823111,NA,3106.79652452805,2478.37736407448,2552.29906815704,3102.79028720178,2994.31446227549,2694.02640490851
"555","SPT_RS11210",23.0696908342452,-0.0222118013726482,0.07056993511493,-0.314748785534153,0.752952399869522,NA,24.5679797466068,19.5357585129483,22.0025781737676,16.8737795529208,23.3424254313377,32.0956235878899
"556","SPT_0388",2681.29399141663,-0.0244802288404151,0.0735702347091779,-0.332746374089808,0.739325740827439,NA,2578.93593111524,2743.88608204591,2634.19755358162,2477.46786847589,2950.22321423852,2703.0532990426
"557","SPT_0389",1445.48650932948,-0.0197507980587786,0.0713803316390626,-0.276698042797689,0.782011974841452,NA,1475.48266935336,1463.40591042449,1359.2703849572,1429.30838565917,1455.01118522005,1490.44052036264
"558","SPT_0390",3892.31170293328,-0.10455656486258,0.0839830245713173,-1.24497260483626,0.213141820426417,NA,3405.1219928797,3668.28265531769,4009.3586894421,3344.97865254958,4455.8096545598,4470.31857285079
"559","SPT_0391",938.017568609283,-0.0029563313393377,0.0732586583601942,-0.0403547021677925,0.96781034324155,NA,944.112364548175,918.180650108568,948.555592380204,933.020751749736,932.400215840657,951.835837028359
"560","SPT_RS01975",33.3538832250441,0.146024573239643,0.0795330903232166,1.83602287609108,0.0663542734188717,NA,47.0301326577901,39.0715170258965,34.2262327147496,28.7846827667472,25.9360282570419,25.074705928039
"561","SPT_RS01980",170.421536870109,-0.0811689737477996,0.0924140775935037,-0.878318280736759,0.379771017900118,NA,137.580686580998,174.933837593218,172.353529027846,151.864015976287,193.223410514962,192.573741527339
"562","SPT_RS01985",179.301624193809,-0.083285780682354,0.0925563429685144,-0.899838714572873,0.368206088269318,NA,131.263206074728,181.149760756429,196.80083810981,187.596725617766,207.488226056335,171.510988547787
"563","SPT_0398",3059.0553034986,0.027283962719736,0.0700512288034576,0.389485854649124,0.696916772570555,NA,3136.27810022397,3233.16803389294,2911.67451166192,3003.53276041989,2902.24156196299,3167.43685282988
"564","SPT_0399",2256.83090020492,0.237211809876416,0.0800695134802582,2.96257338862066,0.00305079073488505,NA,2425.9125144078,2818.47716000444,2262.59845553577,2153.88833116694,2047.64943089346,1832.45950922109
"565","SPT_0404",4311.17375077876,0.121203721174039,0.070800830216161,1.71189689166064,0.0869156716186396,NA,4612.4627118558,4621.98286635889,4357.73284386009,4377.25693108121,4117.3444858054,3780.26266571116
"566","SPT_0406",5565.95518921269,-0.0448946694729709,0.0674434210886319,-0.665664178185324,0.505625774952625,NA,5348.80016197553,5320.83022770845,5720.67032517958,5676.53795665611,5923.78885390837,5405.10360984808
"567","SPT_RS02065",3368.70263582966,0.125411514621622,0.0681878931909518,1.83920500770456,0.0658850384135658,NA,3617.81050325747,3626.54717122185,3383.50757694382,3330.0900235323,3190.13147561616,3064.12906440636
"568","SPT_0410",4670.70609060837,0.150123403168436,0.0692338063828079,2.16835403124266,0.0301317603849952,NA,4623.6937883114,5292.41457896234,4972.58266727148,4468.57385572054,4361.1431514216,4305.82850196285
"569","SPT_0411",4141.12461307725,0.0076829178616778,0.0702385802195867,0.109383160047636,0.912898589934173,NA,4498.04612046446,4037.68608901708,3923.79310765523,4118.19478618048,4224.97900307213,4044.04857207413
"570","SPT_0413",3365.92388754921,0.0759307178751085,0.0778505526836507,0.975339483891096,0.329391891106776,NA,3549.72210224544,3863.64024044717,3026.57686434715,3379.71878692324,3160.30504312056,3215.58028821172
